"009197","北信瑞丰鼎盛中短债C","BXRFDSZDZC","1.0123","1.0123","1.0122","1.0122","0.0001","0.01","暂停申购","开放赎回","","4","0","1382","","0","0.00%","","",""
"008862","中银证券汇远定开债","ZYZQHYDKZ","1.0123","1.0123","","","","","暂停申购","暂停赎回","","","0","1383","","","0.40%","","",""
"009435","淳厚稳嘉债券C","CHWJZQC","1.0123","1.0123","1.0121","1.0121","0.0002","0.02","暂停申购","开放赎回","","","0","1384","","","0.00%","","",""
"009892","富国成长策略混合","FGCZCLHH","1.0123","1.0123","0.9968","0.9968","0.0155","1.55","开放申购","开放赎回","","1","0","1385","","1","0.15%","0.15%","1","1.50%"
"010781","兴业聚申一年持有期混合A","XYJSYNCYQHHA","1.0123","1.0123","1.0044","1.0044","0.0079","0.79","开放申购","开放赎回","","1","0","1386","","1","0.10%","0.10%","1","1.00%"
"009167","博时富灿一年定开债发起式","BSFCYNDKZFQS","1.0124","1.0124","","","","","暂停申购","暂停赎回","","","0","1387","","","0.80%","","",""
"010598","创金合信景雯灵活配置混合C","CJHXJWLHPZHHC","1.0124","1.0124","1.0069","1.0069","0.0055","0.55","开放申购","开放赎回","","1","0","1388","","0","0.00%","","",""
"009927","工银聚利18个月定开混合A","GYJL18GYDKHHA","1.0124","1.0124","","","","","暂停申购","暂停赎回","","6","0","1389","","1","0.12%","0.12%","1","1.20%"
"530029","建信荣元一年定开债","JXRYYNDKZ","1.0125","1.0125","1.0122","1.0122","0.0003","0.03","暂停申购","暂停赎回","","6","0","1390","","1","0.04%","0.04%","1","0.40%"
"010445","南方誉尚一年持有期混合C","NFYSYNCYQHHC","1.0125","1.0125","1.0092","1.0092","0.0033","0.33","开放申购","封闭期","","","0","1391","","","0.00%","","",""
"008956","鹏华中债3-5年国开债指数A","PHZZ35NGKZZSA","1.0126","1.0126","1.0121","1.0121","0.0005","0.05","开放申购","开放赎回","","","0","1392","","","0.60%","","",""
"008653","长城中债1-3年政金债C","CCZZ13NZJZC","1.0126","1.0126","1.0125","1.0125","0.0001","0.01","开放申购","开放赎回","","","0","1393","","","0.00%","","",""
"009829","长城优选增强六个月持有混合A","CCYXZQLGYCYHHA","1.0126","1.0126","1.0120","1.0120","0.0006","0.06","限大额","开放赎回","","1","0","1394","","1","0.08%","0.08%","1","0.80%"
"010568","海富通惠睿精选混合A","HFTHRJXHHA","1.0126","1.0126","1.0088","1.0088","0.0038","0.38","限大额","开放赎回","","1","0","1395","","1","0.08%","0.08%","1","0.80%"
"009581","国寿中债3-5年政金债指数A","GSZZ35NZJZZSA","1.0126","1.0126","1.0123","1.0123","0.0003","0.03","开放申购","开放赎回","","","0","1396","","","0.50%","","",""
"010778","浙商智选家居股票C","ZSZXJJGPC","1.0126","1.0126","0.9996","0.9996","0.0130","1.30","开放申购","开放赎回","","1","0","1397","","0","0.00%","","",""
"006808","西部利得添盈短债债券E","XBLDTYDZZQE","1.0127","1.0127","1.0126","1.0126","0.0001","0.01","开放申购","开放赎回","","1","0","1398","","0","0.00%","","",""
"008685","宝盈盈旭纯债债券C","BYYXCZZQC","1.0127","1.0127","1.0128","1.0128","-0.0001","-0.01","开放申购","开放赎回","","1","0","1399","","0","0.00%","","",""
"009390","天弘智荟6个月持有期债券C","THZH6GYCYQZQC","1.0127","1.0127","1.0126","1.0126","0.0001","0.01","开放申购","开放赎回","","1","0","1400","","0","0.00%","","",""
"010541","国寿安保稳和6个月持有期混合A","GSABWH6GYCYQHHA","1.0127","1.0127","1.0116","1.0116","0.0011","0.11","开放申购","封闭期","","","0","1401","","","1.00%","","",""
"011612","华夏科创板50ETF联接A","HXKCB50ETFLJA","1.0127","1.0127","0.9955","0.9955","0.0172","1.73","开放申购","开放赎回","","1","0","1402","","1","0.12%","0.12%","1","1.20%"
"008485","格林泓裕一年定开债C","GLHYYNDKZC","1.0038","1.0128","","","","","暂停申购","暂停赎回","","6","0","1403","","0","0.00%","","",""
"008579","东海祥苏短债C","DHXSDZC","1.0128","1.0128","1.0130","1.0130","-0.0002","-0.02","暂停申购","开放赎回","","4","0","1404","","0","0.00%","","",""
"160814","长盛中证金融地产指数(LOF)","CSZZJRDCZSLOF","1.0128","1.0128","0.9814","0.9814","0.0314","3.20","开放申购","开放赎回","","1","0","1405","","1","0.12%","0.12%","1","1.20%"
"010676","光大保德信新机遇混合","GDBDXXJYHH","1.0128","1.0128","","","","","暂停申购","暂停赎回","","6","0","1406","","1","0.15%","0.15%","1","1.50%"
"005693","广发中证军工ETF联接C","GFZZJGETFLJC","1.0129","1.0129","0.9769","0.9769","0.0360","3.69","开放申购","开放赎回","","1","0","1407","","0","0.00%","","",""
"008652","长城中债1-3年政金债A","CCZZ13NZJZA","1.0129","1.0129","1.0128","1.0128","0.0001","0.01","开放申购","开放赎回","","","0","1408","","","0.40%","","",""
"010227","博时双季享持有期债券C","BSSJXCYQZQC","1.0129","1.0129","1.0127","1.0127","0.0002","0.02","开放申购","开放赎回","","1","0","1409","","0","0.00%","","",""
"010549","富国均衡策略混合","FGJHCLHH","1.0129","1.0129","0.9967","0.9967","0.0162","1.63","开放申购","开放赎回","","1","0","1410","","1","0.15%","0.15%","1","1.50%"
"010860","富国中债0-2年国开债指数C","FGZZ02NGKZZSC","1.0129","1.0129","1.0128","1.0128","0.0001","0.01","开放申购","开放赎回","","","0","1411","","","0.00%","","",""
"008906","嘉合锦鹏添利混合C","JHJPTLHHC","1.0130","1.0130","1.0128","1.0128","0.0002","0.02","开放申购","开放赎回","","1","0","1412","","0","0.00%","","",""
"009575","德邦安益6个月持有期混合C","DBAY6GYCYQHHC","1.0130","1.0130","1.0112","1.0112","0.0018","0.18","开放申购","暂停赎回","","3","0","1413","","0","0.00%","","",""
"009924","中银中债1-5年国开债指数","ZYZZ15NGKZZS","1.0130","1.0130","1.0127","1.0127","0.0003","0.03","封闭期","开放赎回","","","0","1414","","","0.40%","","",""
"001057","华夏理财30天债券A","HXLC30TZQA","1.0132","1.0132","1.0132","1.0132","0","0.00","限大额","开放赎回","","1","0","1415","","0","0.00%","0.00%","0","0.00%"
"009002","长城泰利纯债C","CCTLCZC","1.0132","1.0132","1.0129","1.0129","0.0003","0.03","限大额","开放赎回","","","0","1416","","","0.00%","","",""
"009282","宝盈盈辉纯债A","BYYHCZA","1.0132","1.0132","1.0131","1.0131","0.0001","0.01","暂停申购","开放赎回","","4","0","1417","","1","0.05%","0.05%","1","0.50%"
"010226","博时双季享持有期债券B","BSSJXCYQZQB","1.0132","1.0132","1.0130","1.0130","0.0002","0.02","开放申购","开放赎回","","1","0","1418","","0","0.00%","","",""
"010450","广发恒悦债券C","GFHYZQC","1.0132","1.0132","1.0115","1.0115","0.0017","0.17","开放申购","开放赎回","","1","0","1419","","0","0.00%","","",""
"011067","财通资管鸿达纯债I","CTZGHDCZI","1.0132","1.0132","1.0131","1.0131","0.0001","0.01","限大额","开放赎回","","","0","1420","","","0.00%","","",""
"010777","浙商智选家居股票A","ZSZXJJGPA","1.0132","1.0132","1.0002","1.0002","0.0130","1.30","开放申购","开放赎回","","1","0","1421","","1","0.15%","0.15%","1","1.50%"
"008606","广发汇择一年定开债A","GFHZYNDKZA","1.0133","1.0133","","","","","暂停申购","暂停赎回","","6","0","1422","","1","0.06%","0.06%","1","0.60%"
"008594","平安合润定开债","PAHRDKZ","1.0133","1.0133","1.0132","1.0132","0.0001","0.01","暂停申购","暂停赎回","","","0","1423","","","0.60%","","",""
"010597","创金合信景雯灵活配置混合A","CJHXJWLHPZHHA","1.0133","1.0133","1.0078","1.0078","0.0055","0.55","开放申购","开放赎回","","1","0","1424","","1","0.12%","0.12%","1","1.20%"
"010859","富国中债0-2年国开债指数A","FGZZ02NGKZZSA","1.0133","1.0133","1.0132","1.0132","0.0001","0.01","开放申购","开放赎回","","","0","1425","","","0.50%","","",""
"004839","银华安颐中短债双月持有期债券A","YHAYZDZSYCYQZQA","1.0134","1.0134","1.0132","1.0132","0.0002","0.02","开放申购","开放赎回","","1","0","1426","","1","0.03%","0.03%","1","0.30%"
"011080","鹏华尊和一年定开发起式债券","PHZHYNDKFQSZQ","1.0134","1.0134","","","","","暂停申购","暂停赎回","","","0","1427","","","0.60%","","",""
"009095","华泰柏瑞鸿利中短债E","HTBRHLZDZE","1.0135","1.0135","1.0135","1.0135","0","0.00","开放申购","开放赎回","","","0","1428","","","0.00%","","",""
"009093","华泰柏瑞鸿利中短债A","HTBRHLZDZA","1.0135","1.0135","1.0135","1.0135","0","0.00","开放申购","开放赎回","","1","0","1429","","1","0.035%","0.035%","1","0.35%"
"011083","银河聚利87个月定开债券","YHJL87GYDKZQ","1.0135","1.0135","1.0128","1.0128","0.0007","0.07","暂停申购","暂停赎回","","","0","1430","","","0.40%","","",""
"010174","英大智享债券A","YDZXZQA","1.0135","1.0135","1.0114","1.0114","0.0021","0.21","开放申购","开放赎回","","1","0","1431","","1","0.08%","0.08%","1","0.80%"
"008904","华安安腾一年定开债","HAATYNDKZ","1.0136","1.0136","1.0134","1.0134","0.0002","0.02","暂停申购","暂停赎回","","","0","1432","","","0.80%","","",""
"009166","平安合享1年定开债","PAHX1NDKZ","1.0137","1.0137","1.0133","1.0133","0.0004","0.04","暂停申购","暂停赎回","","","0","1433","","","0.80%","","",""
"010767","建信利率债策略纯债债券A","JXLLZCLCZZQA","1.0137","1.0137","1.0134","1.0134","0.0003","0.03","开放申购","开放赎回","","1","0","1434","","1","0.04%","0.04%","1","0.40%"
"008316","蜂巢添跃66个月定开债","FCTY66GYDKZ","1.0057","1.0137","","","","","封闭期","封闭期","","5","0","1435","","1","0.04%","0.04%","1","0.40%"
"009434","淳厚稳嘉债券A","CHWJZQA","1.0137","1.0137","1.0135","1.0135","0.0002","0.02","暂停申购","开放赎回","","","0","1436","","","0.80%","","",""
"010982","兴全汇虹一年持有混合C","XQHHYNCYHHC","1.0137","1.0137","","","","","暂停申购","暂停赎回","","6","0","1437","","0","0.00%","","",""
"202305","南方理财60天债券A","NFLC60TZQA","1.0138","1.0138","1.0137","1.0137","0.0001","0.01","限大额","开放赎回","","1","0","1438","","0","0.00%","0.00%","0","0.00%"
"008796","中融恒安纯债A","ZRHACZA","1.0138","1.0138","1.0137","1.0137","0.0001","0.01","暂停申购","开放赎回","","4","0","1439","","1","0.06%","0.06%","1","0.60%"
"008455","中信保诚中债1-3年国开行C","ZXBCZZ13NGKHC","1.0138","1.0138","1.0138","1.0138","0","0.00","开放申购","开放赎回","","1","0","1440","","0","0.00%","","",""
"010006","南方誉鼎一年持有期混合A","NFYDYNCYQHHA","1.0138","1.0138","1.0095","1.0095","0.0043","0.43","开放申购","暂停赎回","","3","0","1441","","1","0.12%","0.12%","1","1.20%"
"010409","富国消费精选30股票","FGXFJX30GP","1.0138","1.0138","0.9979","0.9979","0.0159","1.59","开放申购","开放赎回","","1","0","1442","","1","0.15%","0.15%","1","1.50%"
"110051","易方达安和中短债A","YFDAHZDZA","1.0139","1.0139","1.0138","1.0138","0.0001","0.01","限大额","开放赎回","","1","0","1443","","1","0.03%","0.03%","1","0.30%"
"007443","浙商汇金聚盈中短债C","ZSHJJYZDZC","0.9829","1.0139","0.9826","1.0136","0.0003","0.03","开放申购","开放赎回","","1","0","1444","","0","0.00%","","",""
"009350","前海联合添泽债券C","QHLHTZZQC","1.0139","1.0139","1.0134","1.0134","0.0005","0.05","开放申购","开放赎回","","","0","1445","","","0.00%","","",""
"009492","宝盈创新驱动股票C","BYCXQDGPC","1.0139","1.0139","0.9964","0.9964","0.0175","1.76","开放申购","开放赎回","","1","0","1446","","0","0.00%","","",""
"009409","华安添福18个月混合A","HATF18GYHHA","1.0139","1.0139","1.0134","1.0134","0.0005","0.05","开放申购","暂停赎回","","3","0","1447","","1","0.12%","0.12%","1","1.20%"
"006181","格林伯锐灵活配置A","GLBRLHPZA","1.0140","1.0140","0.9952","0.9952","0.0188","1.89","限大额","开放赎回","","1","0","1448","","1","0.12%","0.12%","1","1.20%"
"008628","大成惠享一年定开债券","DCHXYNDKZQ","1.0140","1.0140","1.0139","1.0139","0.0001","0.01","暂停申购","暂停赎回","","","0","1449","","","0.80%","","",""
"009203","鹏扬稳利债券A","PYWLZQA","1.0140","1.0140","1.0136","1.0136","0.0004","0.04","开放申购","开放赎回","","1","0","1450","","1","0.08%","0.08%","1","0.80%"
"010983","兴银汇泽87个月定开债","XYHZ87GYDKZ","1.0070","1.0140","","","","","封闭期","封闭期","","5","0","1451","","1","0.04%","0.04%","1","0.40%"
"011462","东吴兴享成长混合C","DWXXCZHHC","1.0140","1.0140","1.0022","1.0022","0.0118","1.18","开放申购","开放赎回","","1","0","1452","","0","0.00%","","",""
"001058","华夏理财30天债券B","HXLC30TZQB","1.0141","1.0141","1.0140","1.0140","0.0001","0.01","限大额","开放赎回","","1","0","1453","","0","0.00%","0.00%","0","0.00%"
"008473","招商招阳纯债A","ZSZYCZA","1.0141","1.0141","1.0136","1.0136","0.0005","0.05","开放申购","开放赎回","","1","0","1454","","1","0.06%","0.06%","1","0.60%"
"010451","广发恒悦债券E","GFHYZQE","1.0142","1.0142","1.0125","1.0125","0.0017","0.17","开放申购","开放赎回","","","0","1455","","","0.00%","","",""
"011237","上投摩根行业睿选股票C","STMGHYRXGPC","1.0142","1.0142","1.0074","1.0074","0.0068","0.68","开放申购","开放赎回","","1","0","1456","","0","0.00%","","",""
"008427","华安安敦债券C","HAADZQC","1.0143","1.0143","1.0143","1.0143","0","0.00","开放申购","开放赎回","","","0","1457","","","0.00%","","",""
"009389","天弘智荟6个月持有期债券A","THZH6GYCYQZQA","1.0143","1.0143","1.0142","1.0142","0.0001","0.01","开放申购","开放赎回","","1","0","1458","","1","0.07%","0.07%","1","0.70%"
"010981","兴全汇虹一年持有混合A","XQHHYNCYHHA","1.0143","1.0143","","","","","暂停申购","暂停赎回","","6","0","1459","","1","0.12%","0.12%","1","1.20%"
"008139","鑫元一年中高等级债","XYYNZGDJZ","1.0143","1.0144","","","","","暂停申购","暂停赎回","","","0","1460","","","0.30%","","",""
"007744","长盛安逸纯债债券A","CSAYCZZQA","1.0144","1.0144","1.0142","1.0142","0.0002","0.02","开放申购","开放赎回","","1","0","1461","","1","0.05%","0.05%","1","0.50%"
"010580","长盛稳鑫63个月定开债","CSWX63GYDKZ","1.0144","1.0144","","","","","暂停申购","暂停赎回","","6","0","1462","","1","0.06%","0.06%","1","0.60%"
"010621","永赢泰宁63个月定开债","YYTN63GYDKZ","1.0054","1.0144","1.0053","1.0143","0.0001","0.01","暂停申购","暂停赎回","","","0","1463","","","0.80%","","",""
"091021","大成月添利债券B","DCYTLZQB","1.0145","1.0145","1.0145","1.0145","0","0.00","开放申购","开放赎回","","1","0","1464","","0","0.00%","0.00%","0","0.00%"
"010069","工银双盈债券C","GYSYZQC","1.0145","1.0145","1.0124","1.0124","0.0021","0.21","开放申购","开放赎回","","1","0","1465","","0","0.00%","","",""
"007755","上银慧永利中短期债券C","SYHYLZDQZQC","1.0146","1.0146","1.0144","1.0144","0.0002","0.02","限大额","开放赎回","","1","0","1466","","0","0.00%","","",""
"010449","广发恒悦债券A","GFHYZQA","1.0146","1.0146","1.0129","1.0129","0.0017","0.17","开放申购","开放赎回","","1","0","1467","","1","0.08%","0.08%","1","0.80%"
"011426","广发优势成长股票C","GFYSCZGPC","1.0146","1.0146","0.9841","0.9841","0.0305","3.10","开放申购","开放赎回","","1","0","1468","","0","0.00%","","",""
"008668","西部利得双盈一年定开债券","XBLDSYYNDKZQ","1.0147","1.0147","1.0143","1.0143","0.0004","0.04","暂停申购","暂停赎回","","","0","1469","","","0.80%","","",""
"010302","达诚成长先锋混合C","DCCZXFHHC","1.0147","1.0147","0.9952","0.9952","0.0195","1.96","开放申购","开放赎回","","1","0","1470","","0","0.00%","","",""
"010117","民生加银新兴产业混合C","MSJYXXCYHHC","1.0147","1.0147","1.0001","1.0001","0.0146","1.46","开放申购","开放赎回","","1","0","1471","","0","0.00%","","",""
"010695","华夏磐益一年定开混合","HXPYYNDKHH","1.0147","1.0147","","","","","封闭期","封闭期","","5","0","1472","","1","0.15%","0.15%","1","1.50%"
"007228","华安中债7-10年国开债A","HAZZ710NGKZA","1.0039","1.0148","1.0037","1.0146","0.0002","0.02","开放申购","开放赎回","","","0","1473","","","0.60%","","",""
"008278","国泰惠鑫一年定期开放债券","GTHXYNDQKFZQ","1.0028","1.0148","","","","","暂停申购","暂停赎回","","","0","1474","","","0.60%","","",""
"009811","易方达悦通一年持有期混合C","YFDYTYNCYQHHC","1.0148","1.0148","","","","","暂停申购","暂停赎回","","6","0","1475","","0","0.00%","","",""
"009118","太平恒睿纯债债券","TPHRCZZQ","1.0149","1.0149","1.0148","1.0148","0.0001","0.01","暂停申购","开放赎回","","4","0","1476","","1","0.08%","0.08%","1","0.80%"
"008703","前海联合泰瑞纯债C","QHLHTRCZC","1.0149","1.0149","1.0147","1.0147","0.0002","0.02","开放申购","开放赎回","","","0","1477","","","0.00%","","",""
"009574","德邦安益6个月持有期混合A","DBAY6GYCYQHHA","1.0149","1.0149","1.0130","1.0130","0.0019","0.19","开放申购","暂停赎回","","3","0","1478","","1","0.10%","0.10%","1","1.00%"
"009737","汇添富稳健收益混合C","HTFWJSYHHC","1.0149","1.0149","1.0115","1.0115","0.0034","0.34","开放申购","开放赎回","","1","0","1479","","0","0.00%","","",""
"010223","博时双季享持有期债券A","BSSJXCYQZQA","1.0149","1.0149","1.0148","1.0148","0.0001","0.01","开放申购","开放赎回","","1","0","1480","","1","0.03%","0.03%","1","0.30%"
"202306","南方理财60天债券B","NFLC60TZQB","1.0150","1.0150","1.0149","1.0149","0.0001","0.01","暂停申购","开放赎回","","4","0","1481","","0","0.00%","0.00%","0","0.00%"
"380010","中银聚享债券A","ZYJXZQA","1.0150","1.0150","1.0149","1.0149","0.0001","0.01","限大额","开放赎回","","1","0","1482","","0","0.00%","","",""
"009796","大成汇享一年持有混合A","DCHXYNCYHHA","1.0150","1.0150","1.0134","1.0134","0.0016","0.16","开放申购","暂停赎回","","3","0","1483","","99","1.20%","1.20%","99","1.20%"
"010564","民生加银瑞利混合","MSJYRLHH","1.0150","1.0150","1.0142","1.0142","0.0008","0.08","开放申购","开放赎回","","","0","1484","","","0.60%","","",""
"008454","中信保诚中债1-3年国开行A","ZXBCZZ13NGKHA","1.0151","1.0151","1.0151","1.0151","0","0.00","开放申购","开放赎回","","1","0","1485","","1","0.06%","0.06%","1","0.60%"
"005047","南华瑞扬纯债A","NHRYCZA","1.0152","1.0152","1.0150","1.0150","0.0002","0.02","开放申购","开放赎回","","1","0","1486","","1","0.06%","0.06%","1","0.60%"
"008595","平安惠智纯债债券","PAHZCZZQ","1.0152","1.0152","1.0148","1.0148","0.0004","0.04","暂停申购","开放赎回","","","0","1487","","","0.80%","","",""
"009953","华泰柏瑞锦乾债券","HTBRJQZQ","1.0032","1.0152","1.0031","1.0151","0.0001","0.01","开放申购","开放赎回","","1","0","1488","","1","0.08%","0.08%","1","0.80%"
"008578","东海祥苏短债A","DHXSDZA","1.0153","1.0153","1.0155","1.0155","-0.0002","-0.02","暂停申购","开放赎回","","4","0","1489","","1","0.04%","0.04%","1","0.40%"
"010330","东吴兴享成长混合A","DWXXCZHHA","1.0153","1.0153","1.0035","1.0035","0.0118","1.18","开放申购","开放赎回","","1","0","1490","","1","0.15%","0.15%","1","1.50%"
"010397","中加瑞合纯债债券","ZJRHCZZQ","1.0153","1.0153","1.0151","1.0151","0.0002","0.02","暂停申购","开放赎回","","","0","1491","","","0.80%","","",""
"011236","上投摩根行业睿选股票A","STMGHYRXGPA","1.0153","1.0153","1.0085","1.0085","0.0068","0.67","开放申购","开放赎回","","1","0","1492","","1","0.15%","0.15%","1","1.50%"
"003017","广发中证军工ETF联接A","GFZZJGETFLJA","1.0155","1.0155","0.9795","0.9795","0.0360","3.68","开放申购","开放赎回","","1","0","1493","","1","0.12%","0.12%","1","1.20%"
"000579","鑫元恒鑫收益增强债券型发起式C","XYHXSYZQZQXFQSC","0.9356","1.0156","0.9330","1.0130","0.0026","0.28","开放申购","开放赎回","","1","0","1494","","0","0.00%","0.00%","0","0.00%"
"168702","合煦智远金融科技指数(LOF)C","HXZYJRKJZSLOFC","1.0156","1.0156","0.9817","0.9817","0.0339","3.45","开放申购","开放赎回","","1","0","1495","","0","0.00%","","",""
"009279","同泰恒兴纯债C","TTHXCZC","1.0156","1.0156","1.0149","1.0149","0.0007","0.07","暂停申购","开放赎回","","4","0","1496","","0","0.00%","","",""
"010444","南方誉尚一年持有期混合A","NFYSYNCYQHHA","1.0156","1.0156","1.0122","1.0122","0.0034","0.34","开放申购","封闭期","","","0","1497","","","0.80%","","",""
"011425","广发优势成长股票A","GFYSCZGPA","1.0156","1.0156","0.9851","0.9851","0.0305","3.10","开放申购","开放赎回","","1","0","1498","","1","0.15%","0.15%","1","1.50%"
"007438","中金新润3个月定开债C","ZJXR3GYDKZC","1.0157","1.0157","","","","","暂停申购","暂停赎回","","","0","1499","","","0.00%","","",""
"009496","大成景轩中高等级债券C","DCJXZGDJZQC","1.0157","1.0157","1.0156","1.0156","0.0001","0.01","开放申购","开放赎回","","","0","1500","","","0.00%","","",""
"010169","天弘安利短债C","THALDZC","1.0157","1.0157","1.0155","1.0155","0.0002","0.02","开放申购","开放赎回","","1","0","1501","","0","0.00%","","",""
"009942","财通资管鸿益中短债债券E","CTZGHYZDZZQE","1.0117","1.0157","1.0116","1.0156","0.0001","0.01","限大额","开放赎回","","","0","1502","","","0.00%","","",""
"009397","大成安诚债券C","DCACZQC","1.0157","1.0157","1.0156","1.0156","0.0001","0.01","开放申购","开放赎回","","","0","1503","","","0.00%","","",""
"008615","浙商汇金聚泓两年定开债A","ZSHJJHLNDKZA","1.0137","1.0157","","","","","暂停申购","暂停赎回","","6","0","1504","","1","0.06%","0.06%","1","0.60%"
"008225","金元顺安泓丰87个月定开债C","JYSAHF87GYDKZC","1.0157","1.0157","","","","","暂停申购","暂停赎回","","6","0","1505","","0","0.00%","","",""
"011154","华宝新兴消费混合C","HBXXXFHHC","1.0157","1.0157","","","","","暂停申购","暂停赎回","","6","0","1506","","0","0.00%","","",""
"009196","北信瑞丰鼎盛中短债A","BXRFDSZDZA","1.0158","1.0158","1.0157","1.0157","0.0001","0.01","暂停申购","开放赎回","","4","0","1507","","1","0.035%","0.035%","1","0.35%"
"008436","长信中证转债及可交换债50指数C","CXZZZZJKJHZ50ZSC","1.0159","1.0159","1.0119","1.0119","0.0040","0.40","开放申购","开放赎回","","1","0","1508","","0","0.00%","","",""
"009592","博时研究精选持有期混合C","BSYJJXCYQHHC","1.0159","1.0159","1.0039","1.0039","0.0120","1.20","开放申购","暂停赎回","","3","0","1509","","0","0.00%","","",""
"010472","易方达年年恒实纯债一年定开C","YFDNNHSCZYNDKC","1.0159","1.0159","","","","","暂停申购","暂停赎回","","","0","1510","","","0.00%","","",""
"008684","宝盈盈旭纯债债券A","BYYXCZZQA","1.0160","1.0160","1.0161","1.0161","-0.0001","-0.01","开放申购","开放赎回","","1","0","1511","","1","0.08%","0.08%","1","0.80%"
"008690","平安增利六个月定开债A","PAZLLGYDKZA","1.0161","1.0161","1.0160","1.0160","0.0001","0.01","暂停申购","暂停赎回","","6","0","1512","","1","0.04%","0.04%","1","0.40%"
"010402","新华安康多元收益一年持有C","XHAKDYSYYNCYC","1.0161","1.0161","1.0143","1.0143","0.0018","0.18","开放申购","开放赎回","","1","0","1513","","0","0.00%","","",""
"007530","嘉实汇鑫中短债C","JSHXZDZC","1.0162","1.0162","1.0162","1.0162","0","0.00","开放申购","开放赎回","","","0","1514","","","0.00%","","",""
"008525","华泰柏瑞锦瑞债券C","HTBRJRZQC","1.0162","1.0162","1.0123","1.0123","0.0039","0.39","开放申购","开放赎回","","1","0","1515","","0","0.00%","","",""
"010168","天弘安利短债A","THALDZA","1.0162","1.0162","1.0161","1.0161","0.0001","0.01","开放申购","开放赎回","","1","0","1516","","1","0.035%","0.035%","1","0.35%"
"010068","工银双盈债券A","GYSYZQA","1.0162","1.0162","1.0141","1.0141","0.0021","0.21","开放申购","开放赎回","","1","0","1517","","1","0.08%","0.08%","1","0.80%"
"011615","工银科创板50ETF联接C","GYKCB50ETFLJC","1.0162","1.0162","0.9980","0.9980","0.0182","1.82","开放申购","开放赎回","","1","0","1518","","0","0.00%","","",""
"009001","长城泰利纯债A","CCTLCZA","1.0075","1.0163","1.0072","1.0160","0.0003","0.03","暂停申购","开放赎回","","","0","1519","","","0.80%","","",""
"009256","民生加银鑫通债券","MSJYXTZQ","1.0163","1.0163","1.0161","1.0161","0.0002","0.02","暂停申购","开放赎回","","","0","1520","","","0.80%","","",""
"011153","华宝新兴消费混合A","HBXXXFHHA","1.0163","1.0163","","","","","暂停申购","暂停赎回","","6","0","1521","","1","0.15%","0.15%","1","1.50%"
"007199","永赢泰利债券A","YYTLZQA","1.0124","1.0164","1.0122","1.0162","0.0002","0.02","开放申购","开放赎回","","","0","1522","","","0.80%","","",""
"007716","嘉实致华纯债债券","JSZHCZZQ","1.0041","1.0164","1.0040","1.0163","0.0001","0.01","开放申购","开放赎回","","","0","1523","","","0.80%","","",""
"011432","泰达宏利消费服务混合C","TDHLXFFWHHC","1.0164","1.0164","","","","","暂停申购","暂停赎回","","6","0","1524","","0","0.00%","","",""
"010889","工银创业板两年定开混合C","GYCYBLNDKHHC","1.0164","1.0164","","","","","暂停申购","暂停赎回","","6","0","1525","","0","0.00%","","",""
"011070","工银成长精选混合C","GYCZJXHHC","1.0164","1.0164","1.0119","1.0119","0.0045","0.44","开放申购","开放赎回","","1","0","1526","","0","0.00%","","",""
"009302","恒生前海短债债券C","HSQHDZZQC","1.0165","1.0165","1.0165","1.0165","0","0.00","开放申购","开放赎回","","1","0","1527","","0","0.00%","","",""
"010086","中邮纯债丰利债券A","ZYCZFLZQA","1.0165","1.0165","1.0162","1.0162","0.0003","0.03","暂停申购","暂停赎回","","","0","1528","","1","0.08%","0.08%","1","0.80%"
"010087","中邮纯债丰利债券C","ZYCZFLZQC","1.0165","1.0165","1.0162","1.0162","0.0003","0.03","暂停申购","开放赎回","","4","0","1529","","0","0.00%","","",""
"008337","宝盈祥裕增强回报混合C","BYXYZQHBHHC","1.0165","1.0165","1.0156","1.0156","0.0009","0.09","开放申购","开放赎回","","","0","1530","","","0.00%","","",""
"009810","易方达悦通一年持有期混合A","YFDYTYNCYQHHA","1.0165","1.0165","","","","","暂停申购","暂停赎回","","6","0","1531","","1","0.08%","0.08%","1","0.80%"
"006702","国富恒嘉短债债券A","GFHJDZZQA","1.0166","1.0166","1.0168","1.0168","-0.0002","-0.02","暂停申购","开放赎回","","4","0","1532","","1","0.035%","0.035%","1","0.35%"
"010494","中航瑞昱一年定开债C","ZHRYYNDKZC","1.0166","1.0166","","","","","暂停申购","暂停赎回","","","0","1533","","","0.00%","","",""
"010627","淳厚安心87个月定开债","CHAX87GYDKZ","1.0086","1.0166","","","","","暂停申购","暂停赎回","","","0","1534","","","0.60%","","",""
"008224","金元顺安泓丰87个月定开债A","JYSAHF87GYDKZA","1.0166","1.0166","","","","","暂停申购","暂停赎回","","6","0","1535","","1","0.05%","0.05%","1","0.50%"
"011457","新华行业龙头主题股票","XHHYLTZTGP","1.0166","1.0166","","","","","暂停申购","暂停赎回","","6","0","1536","","1","0.15%","0.15%","1","1.50%"
"008804","招商添华纯债A","ZSTHCZA","1.0167","1.0167","1.0166","1.0166","0.0001","0.01","开放申购","开放赎回","","1","0","1537","","1","0.08%","0.08%","1","0.80%"
"009452","光大尊裕纯债一年定开债","GDZYCZYNDKZ","1.0167","1.0167","","","","","暂停申购","暂停赎回","","","0","1538","","","0.80%","","",""
